KERGUELEN  LATITUDE    -49.35    LONGITUDE     70.25     ALTITUDE    33 M
KERGUELEN  INSTRUMENT   18-NM-64  NEUTRON MONITOR	
KERGUELEN  STANDARD PRESSURE    750     MMHG   COEFFICIENT   -1.01     % / MMHG
KERGUELEN  PRE-INCREASE BASELINE TIME INTERVAL    031028    100000-110000   UT
KERGUELEN  PRE-INCREASE AVERAGE COUNTING RATE    187.63      COUNTS PER SECOND
KERGUELEN  TIME INTERVALS    300         3600     
KERGUELEN  SCALE FACTORS     1           1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S    (MMHG)     C/S
KERGUELEN  031028 300  001000-001500   10     217.20  738.1    192.40     2.50    -9999
KERGUELEN  031028 300  001500-002000   10     215.47  738.3    191.20     1.90    -9999
KERGUELEN  031028 300  002000-002500   10     213.60  738.2    189.47     1.00    -9999
KERGUELEN  031028 300  002500-003000   10     214.00  738.0    189.33     0.90    -9999
KERGUELEN  031028 300  003000-003500   10     216.40  737.7    190.93     1.80    -9999
KERGUELEN  031028 300  003500-004000   10     214.93  737.5    189.33     0.90    -9999
KERGUELEN  031028 300  004000-004500   10     217.20  737.5    191.20     1.90    -9999
KERGUELEN  031028 300  004500-005000   10     215.60  737.5    189.87     1.20    -9999
KERGUELEN  031028 300  005000-005500   10     218.00  737.4    191.73     2.20    -9999
KERGUELEN  031028 300  005500-010000   10     214.93  737.4    189.07     0.80    -9999
KERGUELEN  031028 300  010000-010500   10     215.47  737.3    189.33     0.90    -9999
KERGUELEN  031028 300  010500-011000   10     212.93  737.3    187.07    -0.30    -9999
KERGUELEN  031028 300  011000-011500   10     214.13  737.4    188.40     0.40    -9999
KERGUELEN  031028 300  011500-012000   10     215.07  737.3    188.93     0.70    -9999
KERGUELEN  031028 300  012000-012500   10     212.27  737.3    186.53    -0.60    -9999
KERGUELEN  031028 300  012500-013000   10     212.00  737.3    186.27    -0.70    -9999
KERGUELEN  031028 300  013000-013500   10     211.60  737.5    186.27    -0.70    -9999
KERGUELEN  031028 300  013500-014000   10     213.60  737.4    187.87     0.10    -9999
KERGUELEN  031028 300  014000-014500   10     211.60  737.4    186.13    -0.80    -9999
KERGUELEN  031028 300  014500-015000   10     209.33  737.3    184.00    -1.90    -9999
KERGUELEN  031028 300  015000-015500   16     209.33  737.3    184.00    -1.90    -9999
KERGUELEN  031028 300  015500-020000   10     209.73  737.4    184.40    -1.70    -9999
KERGUELEN  031028 300  020000-020500   10     208.53  737.4    183.47    -2.20    -9999
KERGUELEN  031028 300  020500-021000   10     210.93  737.5    185.73    -1.00    -9999
KERGUELEN  031028 300  021000-021500   10     206.67  737.6    182.13    -2.90    -9999
KERGUELEN  031028 300  021500-022000   10     205.47  737.4    180.67    -3.70    -9999
KERGUELEN  031028 300  022000-022500   10     208.13  737.4    183.07    -2.40    -9999
KERGUELEN  031028 300  022500-023000   10     206.27  737.7    182.00    -3.00    -9999
KERGUELEN  031028 300  023000-023500   10     205.60  737.8    181.60    -3.20    -9999
KERGUELEN  031028 300  023500-024000   10     206.67  737.7    182.40    -2.80    -9999
KERGUELEN  031028 300  024000-024500   10     205.47  737.6    181.07    -3.50    -9999
KERGUELEN  031028 300  024500-025000   10     205.87  737.4    181.07    -3.50    -9999
KERGUELEN  031028 300  025000-025500   10     205.47  737.3    180.53    -3.80    -9999
KERGUELEN  031028 300  025500-030000   10     206.00  737.3    181.07    -3.50    -9999
KERGUELEN  031028 300  030000-030500   10     205.47  737.2    180.53    -3.80    -9999
KERGUELEN  031028 300  030500-031000   10     206.27  737.2    181.07    -3.50    -9999
KERGUELEN  031028 300  031000-031500   10     205.87  737.3    180.93    -3.60    -9999
KERGUELEN  031028 300  031500-032000   10     205.07  737.3    180.13    -4.00    -9999
KERGUELEN  031028 300  032000-032500   10     206.13  737.2    180.93    -3.60    -9999
KERGUELEN  031028 300  032500-033000   10     205.60  737.2    180.53    -3.80    -9999
KERGUELEN  031028 300  033000-033500   10     205.33  737.0    180.00    -4.10    -9999
KERGUELEN  031028 300  033500-034000   10     206.53  737.1    181.07    -3.50    -9999
KERGUELEN  031028 300  034000-034500   10     204.27  737.0    178.93    -4.60    -9999
KERGUELEN  031028 300  034500-035000   10     207.33  737.0    181.73    -3.10    -9999
KERGUELEN  031028 300  035000-035500   10     207.20  737.0    181.47    -3.30    -9999
KERGUELEN  031028 300  035500-040000   10     207.60  737.2    182.27    -2.90    -9999
KERGUELEN  031028 300  040000-040500   10     210.00  737.4    184.80    -1.50    -9999
KERGUELEN  031028 300  040500-041000   10     205.33  737.4    180.67    -3.70    -9999
KERGUELEN  031028 300  041000-041500   10     208.00  737.4    182.80    -2.60    -9999
KERGUELEN  031028 300  041500-042000   10     208.00  737.4    182.93    -2.50    -9999
KERGUELEN  031028 300  042000-042500   10     205.47  737.5    180.93    -3.60    -9999
KERGUELEN  031028 300  042500-043000   10     208.67  737.5    183.73    -2.10    -9999
KERGUELEN  031028 300  043000-043500   10     206.00  737.5    181.33    -3.40    -9999
KERGUELEN  031028 300  043500-044000   10     207.33  737.5    182.53    -2.70    -9999
KERGUELEN  031028 300  044000-044500   10     207.73  737.6    183.07    -2.40    -9999
KERGUELEN  031028 300  044500-045000   10     209.20  737.6    184.27    -1.80    -9999
KERGUELEN  031028 300  045000-045500   10     207.87  737.6    183.33    -2.30    -9999
KERGUELEN  031028 300  045500-050000   10     207.73  737.6    183.07    -2.40    -9999
KERGUELEN  031028 300  050000-050500   10     208.13  737.7    183.60    -2.10    -9999
KERGUELEN  031028 300  050500-051000   10     204.80  737.7    180.67    -3.70    -9999
KERGUELEN  031028 300  051000-051500   10     208.00  737.8    183.73    -2.10    -9999
KERGUELEN  031028 300  051500-052000   10     206.13  737.9    182.13    -2.90    -9999
KERGUELEN  031028 300  052000-052500   10     210.27  737.9    185.87    -0.90    -9999
KERGUELEN  031028 300  052500-053000   10     209.33  738.0    185.07    -1.40    -9999
KERGUELEN  031028 300  053000-053500   10     208.53  737.9    184.40    -1.70    -9999
KERGUELEN  031028 300  053500-054000   10     209.87  737.9    185.60    -1.10    -9999
KERGUELEN  031028 300  054000-054500   10     209.07  737.9    184.67    -1.60    -9999
KERGUELEN  031028 300  054500-055000   10     209.87  737.9    185.47    -1.20    -9999
KERGUELEN  031028 300  055000-055500   10     210.93  737.9    186.40    -0.70    -9999
KERGUELEN  031028 300  055500-060000   10     213.47  737.9    188.67     0.60    -9999
KERGUELEN  031028 300  060000-060500   10     211.33  737.8    186.67    -0.50    -9999
KERGUELEN  031028 300  060500-061000   10     210.53  737.8    185.87    -0.90    -9999
KERGUELEN  031028 300  061000-061500   10     210.67  737.9    186.27    -0.70    -9999
KERGUELEN  031028 300  061500-062000   10     212.27  737.8    187.60     0.00    -9999
KERGUELEN  031028 300  062000-062500   10     211.07  737.7    186.27    -0.70    -9999
KERGUELEN  031028 300  062500-063000   10     214.13  737.7    188.93     0.70    -9999
KERGUELEN  031028 300  063000-063500   10     210.40  737.6    185.47    -1.20    -9999
KERGUELEN  031028 300  063500-064000   10     213.87  737.7    188.80     0.60    -9999
KERGUELEN  031028 300  064000-064500   10     212.13  737.6    186.93    -0.40    -9999
KERGUELEN  031028 300  064500-065000   10     216.40  737.6    190.67     1.60    -9999
KERGUELEN  031028 300  065000-065500   10     214.67  737.7    189.33     0.90    -9999
KERGUELEN  031028 300  065500-070000   10     218.80  737.5    192.67     2.70    -9999
KERGUELEN  031028 300  070000-070500   10     217.33  737.4    191.20     1.90    -9999
KERGUELEN  031028 300  070500-071000   10     218.13  737.3    191.60     2.10    -9999
KERGUELEN  031028 300  071000-071500   10     218.53  737.2    191.87     2.30    -9999
KERGUELEN  031028 300  071500-072000   10     220.40  737.5    194.00     3.40    -9999
KERGUELEN  031028 300  072000-072500   10     218.67  737.6    192.67     2.70    -9999
KERGUELEN  031028 300  072500-073000   10     218.53  737.6    192.67     2.70    -9999
KERGUELEN  031028 300  073000-073500   10     218.80  737.9    193.47     3.10    -9999
KERGUELEN  031028 300  073500-074000   10     218.27  738.2    193.47     3.10    -9999
KERGUELEN  031028 300  074000-074500   10     216.13  738.2    191.60     2.10    -9999
KERGUELEN  031028 300  074500-075000   10     216.00  738.4    191.87     2.30    -9999
KERGUELEN  031028 300  075000-075500   10     215.20  738.4    191.20     1.90    -9999
KERGUELEN  031028 300  075500-080000   10     214.13  738.5    190.40     1.50    -9999
KERGUELEN  031028 300  080000-080500   10     213.07  738.6    189.73     1.10    -9999
KERGUELEN  031028 300  080500-081000   10     215.47  738.5    191.60     2.10    -9999
KERGUELEN  031028 300  081000-081500   10     214.80  738.5    191.07     1.80    -9999
KERGUELEN  031028 300  081500-082000   10     212.80  738.6    189.47     1.00    -9999
KERGUELEN  031028 300  082000-082500   10     213.73  738.8    190.67     1.60    -9999
KERGUELEN  031028 300  082500-083000   10     215.60  738.9    192.53     2.60    -9999
KERGUELEN  031028 300  083000-083500   10     213.60  738.9    190.67     1.60    -9999
KERGUELEN  031028 300  083500-084000   10     214.27  738.9    191.33     2.00    -9999
KERGUELEN  031028 300  084000-084500   10     213.33  738.8    190.27     1.40    -9999
KERGUELEN  031028 300  084500-085000   10     214.13  738.9    191.20     1.90    -9999
KERGUELEN  031028 300  085000-085500   10     214.00  738.9    191.07     1.80    -9999
KERGUELEN  031028 300  085500-090000   10     214.40  738.8    191.20     1.90    -9999
KERGUELEN  031028 300  090000-090500   10     211.73  738.8    188.93     0.70    -9999
KERGUELEN  031028 300  090500-091000   10     213.47  738.7    190.13     1.30    -9999
KERGUELEN  031028 300  091000-091500   10     213.73  738.8    190.67     1.60    -9999
KERGUELEN  031028 300  091500-092000   10     212.27  738.8    189.33     0.90    -9999
KERGUELEN  031028 300  092000-092500   10     214.13  738.7    190.80     1.70    -9999
KERGUELEN  031028 300  092500-093000   10     213.73  738.7    190.53     1.50    -9999
KERGUELEN  031028 300  093000-093500   10     212.27  738.8    189.33     0.90    -9999
KERGUELEN  031028 300  093500-094000   10     212.27  738.8    189.33     0.90    -9999
KERGUELEN  031028 300  094000-094500   10     212.80  738.8    189.87     1.20    -9999
KERGUELEN  031028 300  094500-095000   10     212.67  738.8    189.73     1.10    -9999
KERGUELEN  031028 300  095000-095500   10     209.73  739.0    187.60     0.00    -9999
KERGUELEN  031028 300  095500-100000   10     210.53  739.0    188.13     0.30    -9999
KERGUELEN  031028 300  100000-100500   16     210.53  739.0    188.13     0.30    -9999
KERGUELEN  031028 300  100500-101000   16     210.53  739.0    188.13     0.30    -9999
KERGUELEN  031028 300  101000-101500   10     209.73  738.9    187.20    -0.20    -9999
KERGUELEN  031028 300  101500-102000   10     210.00  738.7    187.20    -0.20    -9999
KERGUELEN  031028 300  102000-102500   10     211.60  738.8    188.67     0.60    -9999
KERGUELEN  031028 300  102500-103000   10     210.53  738.8    187.87     0.10    -9999
KERGUELEN  031028 300  103000-103500   10     211.20  738.8    188.27     0.30    -9999
KERGUELEN  031028 300  103500-104000   10     209.60  738.8    187.07    -0.30    -9999
KERGUELEN  031028 300  104000-104500   10     209.07  738.7    186.40    -0.70    -9999
KERGUELEN  031028 300  104500-105000   10     211.07  738.8    188.27     0.30    -9999
KERGUELEN  031028 300  105000-105500   10     209.20  738.8    186.53    -0.60    -9999
KERGUELEN  031028 300  105500-110000   10     210.40  738.9    187.87     0.10    -9999
KERGUELEN  031028 300  110000-110500   10     210.27  738.9    187.73     0.10    -0.48
KERGUELEN  031028 300  110500-111000   10     209.73  738.9    187.20    -0.20    -0.79
KERGUELEN  031028 300  111000-111500   10     210.00  738.9    187.47    -0.10    -0.69
KERGUELEN  031028 300  111500-112000   10     218.00  739.1    195.20     4.00     3.40
KERGUELEN  031028 300  112000-112500   10     218.40  739.0    195.20     4.00     3.40
KERGUELEN  031028 300  112500-113000   10     211.87  739.1    189.60     1.00     0.39
KERGUELEN  031028 300  113000-113500   10     212.67  739.1    190.27     1.40     0.79
KERGUELEN  031028 300  113500-114000   10     213.07  739.2    190.93     1.80     1.18
KERGUELEN  031028 300  114000-114500   10     213.20  739.2    190.93     1.80     1.18
KERGUELEN  031028 300  114500-115000   10     216.67  739.2    194.00     3.40     2.77
KERGUELEN  031028 300  115000-115500   10     217.07  739.2    194.40     3.60     2.97
KERGUELEN  031028 300  115500-120000   10     218.67  739.3    196.13     4.50     3.86
KERGUELEN  031028 300  120000-120500   10     219.60  739.2    196.67     4.80     4.16
KERGUELEN  031028 300  120500-121000   10     218.80  739.3    196.13     4.50     3.85
KERGUELEN  031028 300  121000-121500   10     221.07  739.3    198.13     5.60     4.95
KERGUELEN  031028 300  121500-122000   10     221.60  739.4    198.80     6.00     5.34
KERGUELEN  031028 300  122000-122500   10     221.07  739.4    198.40     5.70     5.04
KERGUELEN  031028 300  122500-123000   10     221.47  739.5    198.93     6.00     5.33
KERGUELEN  031028 300  123000-123500   10     220.53  739.6    198.27     5.70     5.03
KERGUELEN  031028 300  123500-124000   10     223.20  739.6    200.80     7.00     6.32
KERGUELEN  031028 300  124000-124500   10     224.40  739.6    201.87     7.60     6.91
KERGUELEN  031028 300  124500-125000   10     219.87  739.6    197.73     5.40     4.71
KERGUELEN  031028 300  125000-125500   10     220.53  739.7    198.67     5.90     5.20
KERGUELEN  031028 300  125500-130000   10     220.00  739.6    197.87     5.50     4.80
KERGUELEN  031028 300  130000-130500   10     220.40  739.7    198.40     5.70     4.99
KERGUELEN  031028 300  130500-131000   10     220.40  739.6    198.13     5.60     4.89
KERGUELEN  031028 300  131000-131500   10     220.13  739.6    198.00     5.50     4.78
KERGUELEN  031028 300  131500-132000   10     221.07  739.7    199.07     6.10     5.38
KERGUELEN  031028 300  132000-132500   10     220.00  739.7    198.13     5.60     4.87
KERGUELEN  031028 300  132500-133000   10     220.53  739.8    198.80     6.00     5.27
KERGUELEN  031028 300  133000-133500   10     224.13  740.0    202.40     7.90     7.16
KERGUELEN  031028 300  133500-134000   10     222.80  739.9    201.07     7.20     6.46
KERGUELEN  031028 300  134000-134500   10     222.93  740.0    201.33     7.30     6.55
KERGUELEN  031028 300  134500-135000   10     223.47  740.0    201.87     7.60     6.85
KERGUELEN  031028 300  135000-135500   10     222.13  739.9    200.40     6.80     6.04
KERGUELEN  031028 300  135500-140000   10     221.47  739.9    199.60     6.40     5.64
KERGUELEN  031028 300  140000-140500   10     221.47  739.9    199.73     6.40     5.63
KERGUELEN  031028 300  140500-141000   10     222.80  739.9    200.93     7.10     6.33
KERGUELEN  031028 300  141000-141500   10     221.20  739.9    199.60     6.40     5.62
KERGUELEN  031028 300  141500-142000   10     220.40  740.0    199.07     6.10     5.32
KERGUELEN  031028 300  142000-142500   10     221.47  740.0    200.00     6.60     5.81
KERGUELEN  031028 300  142500-143000   10     220.80  740.1    199.47     6.30     5.51
KERGUELEN  031028 300  143000-143500   10     218.67  740.1    197.60     5.30     4.50
KERGUELEN  031028 300  143500-144000   10     221.33  740.1    200.00     6.60     5.80
KERGUELEN  031028 300  144000-144500   10     219.07  740.1    198.00     5.50     4.69
KERGUELEN  031028 300  144500-145000   10     219.87  740.1    198.67     5.90     5.09
KERGUELEN  031028 300  145000-145500   10     220.13  740.0    198.80     6.00     5.18
KERGUELEN  031028 300  145500-150000   10     220.00  740.1    198.80     6.00     5.18
KERGUELEN  031028 300  150000-150500   10     219.20  740.2    198.27     5.70     4.87
KERGUELEN  031028 300  150500-151000   10     219.33  740.1    198.13     5.60     4.77
KERGUELEN  031028 300  151000-151500   10     220.40  740.1    199.33     6.20     5.36
KERGUELEN  031028 300  151500-152000   10     219.73  740.1    198.67     5.90     5.06
KERGUELEN  031028 300  152000-152500   10     218.93  740.2    198.13     5.60     4.75
KERGUELEN  031028 300  152500-153000   10     220.67  740.1    199.47     6.30     5.44
KERGUELEN  031028 300  153000-153500   10     219.47  739.9    198.00     5.50     4.64
KERGUELEN  031028 300  153500-154000   10     220.67  739.9    199.07     6.10     5.23
KERGUELEN  031028 300  154000-154500   10     222.40  740.0    200.93     7.10     6.23
KERGUELEN  031028 300  154500-155000   10     219.73  739.9    198.13     5.60     4.72
KERGUELEN  031028 300  155000-155500   10     220.40  740.1    199.20     6.20     5.32
KERGUELEN  031028 300  155500-160000   10     219.20  740.2    198.40     5.70     4.81
KERGUELEN  031028 300  160000-160500   10     222.27  740.1    200.80     7.00     6.11
KERGUELEN  031028 300  160500-161000   16     222.27  740.1    200.80     7.00     6.10
KERGUELEN  031028 300  161000-161500   10     220.93  740.1    199.73     6.40     5.50
KERGUELEN  031028 300  161500-162000   10     220.13  740.1    198.93     6.00     5.09
KERGUELEN  031028 300  162000-162500   10     220.53  740.2    199.60     6.40     5.49
KERGUELEN  031028 300  162500-163000   10     222.40  740.2    201.20     7.20     6.28
KERGUELEN  031028 300  163000-163500   10     221.33  740.2    200.13     6.70     5.78
KERGUELEN  031028 300  163500-164000   10     219.20  740.2    198.27     5.70     4.77
KERGUELEN  031028 300  164000-164500   10     220.40  740.2    199.47     6.30     5.37
KERGUELEN  031028 300  164500-165000   10     220.93  740.3    200.13     6.70     5.76
KERGUELEN  031028 300  165000-165500   10     221.47  740.4    200.80     7.00     6.06
KERGUELEN  031028 300  165500-170000   10     222.53  740.4    201.60     7.40     6.45
KERGUELEN  031028 300  170000-170500   10     221.07  740.4    200.27     6.70     5.75
KERGUELEN  031028 300  170500-171000   10     220.67  740.6    200.40     6.80     5.84
KERGUELEN  031028 300  171000-171500   10     217.33  740.5    197.20     5.10     4.14
KERGUELEN  031028 300  171500-172000   10     221.07  740.6    200.93     7.10     6.13
KERGUELEN  031028 300  172000-172500   10     220.53  740.6    200.40     6.80     5.83
KERGUELEN  031028 300  172500-173000   10     218.67  740.6    198.80     6.00     5.02
KERGUELEN  031028 300  173000-173500   10     220.93  740.6    200.80     7.00     6.02
KERGUELEN  031028 300  173500-174000   10     219.87  740.6    199.87     6.50     5.51
KERGUELEN  031028 300  174000-174500   10     218.80  740.5    198.53     5.80     4.81
KERGUELEN  031028 300  174500-175000   10     217.73  740.4    197.33     5.20     4.20
KERGUELEN  031028 300  175000-175500   10     221.73  740.4    201.07     7.20     6.20
KERGUELEN  031028 300  175500-180000   10     220.80  740.4    200.13     6.70     5.69
KERGUELEN  031028 300  180000-180500   10     221.07  740.4    200.53     6.90     5.89
KERGUELEN  031028 300  180500-181000   10     219.20  740.3    198.67     5.90     4.88
KERGUELEN  031028 300  181000-181500   10     220.00  740.3    199.33     6.20     5.18
KERGUELEN  031028 300  181500-182000   10     218.27  740.3    197.60     5.30     4.27
KERGUELEN  031028 300  182000-182500   10     218.67  740.3    198.13     5.60     4.56
KERGUELEN  031028 300  182500-183000   10     217.07  740.2    196.40     4.70     3.66
KERGUELEN  031028 300  183000-183500   10     219.33  740.2    198.53     5.80     4.75
KERGUELEN  031028 300  183500-184000   10     218.53  740.3    198.00     5.50     4.45
KERGUELEN  031028 300  184000-184500   10     220.00  740.2    199.07     6.10     5.04
KERGUELEN  031028 300  184500-185000   10     221.47  740.3    200.53     6.90     5.84
KERGUELEN  031028 300  185000-185500   10     220.13  740.1    198.93     6.00     4.93
KERGUELEN  031028 300  185500-190000   10     219.87  740.0    198.67     5.90     4.83
KERGUELEN  031028 300  190000-190500   10     219.20  740.1    198.27     5.70     4.62
KERGUELEN  031028 300  190500-191000   10     221.07  740.2    200.00     6.60     5.52
KERGUELEN  031028 300  191000-191500   10     221.87  740.1    200.53     6.90     5.81
KERGUELEN  031028 300  191500-192000   10     221.20  740.2    200.13     6.70     5.61
KERGUELEN  031028 300  192000-192500   10     218.93  740.2    198.13     5.60     4.50
KERGUELEN  031028 300  192500-193000   10     218.27  740.1    197.33     5.20     4.10
KERGUELEN  031028 300  193000-193500   10     219.87  740.1    198.80     6.00     4.89
KERGUELEN  031028 300  193500-194000   10     214.93  740.1    194.27     3.50     2.39
KERGUELEN  031028 300  194000-194500   10     220.00  740.1    198.80     6.00     4.88
KERGUELEN  031028 300  194500-195000   10     220.40  740.0    199.07     6.10     4.98
KERGUELEN  031028 300  195000-195500   10     221.60  740.0    200.00     6.60     5.47
KERGUELEN  031028 300  195500-200000   10     220.40  740.0    199.07     6.10     4.97
KERGUELEN  031028 300  200000-200500   10     220.27  739.9    198.67     5.90     4.76
KERGUELEN  031028 300  200500-201000   10     219.07  739.8    197.47     5.20     4.06
KERGUELEN  031028 300  201000-201500   10     221.60  739.9    199.87     6.50     5.35
KERGUELEN  031028 300  201500-202000   10     221.20  739.9    199.60     6.40     5.25
KERGUELEN  031028 300  202000-202500   16     221.20  739.9    199.60     6.40     5.24
KERGUELEN  031028 300  202500-203000   16     221.20  739.9    199.60     6.40     5.24
KERGUELEN  031028 300  203000-203500   16     221.20  739.9    199.60     6.40     5.23
KERGUELEN  031028 300  203500-204000   16     221.20  739.9    199.60     6.40     5.23
KERGUELEN  031028 300  204000-204500   16     221.20  739.9    199.60     6.40     5.22
KERGUELEN  031028 300  204500-205000   16     221.20  739.9    199.60     6.40     5.22
KERGUELEN  031028 300  205000-205500   16     221.20  739.9    199.60     6.40     5.21
KERGUELEN  031028 300  205500-210000   16     221.20  739.9    199.60     6.40     5.21
KERGUELEN  031028 300  210000-210500   10     216.40  740.1    195.60     4.20     3.00
KERGUELEN  031028 300  210500-211000   10     219.47  740.2    198.53     5.80     4.59
KERGUELEN  031028 300  211000-211500   10     219.20  740.3    198.53     5.80     4.59
KERGUELEN  031028 300  211500-212000   10     216.13  740.4    196.00     4.50     3.28
KERGUELEN  031028 300  212000-212500   10     218.53  740.5    198.27     5.70     4.48
KERGUELEN  031028 300  212500-213000   10     217.47  740.2    196.80     4.90     3.67
KERGUELEN  031028 300  213000-213500   10     216.93  740.5    196.93     5.00     3.77
KERGUELEN  031028 300  213500-214000   10     217.07  740.6    197.20     5.10     3.86
KERGUELEN  031028 300  214000-214500   10     217.87  740.7    198.13     5.60     4.36
KERGUELEN  031028 300  214500-215000   10     217.07  740.9    197.87     5.50     4.25
KERGUELEN  031028 300  215000-215500   10     217.47  740.6    197.60     5.30     4.05
KERGUELEN  031028 300  215500-220000   10     216.93  740.8    197.60     5.30     4.04
KERGUELEN  031028 300  220000-220500   10     214.40  740.9    195.33     4.10     2.84
KERGUELEN  031028 300  220500-221000   10     218.67  740.9    199.20     6.20     4.93
KERGUELEN  031028 300  221000-221500   10     214.27  740.8    194.93     3.90     2.63
KERGUELEN  031028 300  221500-222000   10     215.33  740.9    196.13     4.50     3.22
KERGUELEN  031028 300  222000-222500   10     214.80  740.9    195.73     4.30     3.02
KERGUELEN  031028 300  222500-223000   10     217.73  740.9    198.40     5.70     4.41
KERGUELEN  031028 300  223000-223500   10     216.53  741.0    197.47     5.20     3.91
KERGUELEN  031028 300  223500-224000   10     216.00  741.0    197.07     5.00     3.70
KERGUELEN  031028 300  224000-224500   10     213.73  741.0    194.93     3.90     2.60
KERGUELEN  031028 300  224500-225000   10     215.73  741.0    196.80     4.90     3.59
KERGUELEN  031028 300  225000-225500   10     215.20  741.0    196.27     4.60     3.29
KERGUELEN  031028 300  225500-230000   10     214.53  740.9    195.47     4.20     2.88
KERGUELEN  031028 300  230000-230500   10     215.87  740.9    196.67     4.80     3.48
KERGUELEN  031028 300  230500-231000   10     214.67  741.1    196.00     4.50     3.17
KERGUELEN  031028 300  231000-231500   10     215.73  741.2    197.20     5.10     3.77
KERGUELEN  031028 300  231500-232000   10     217.73  741.2    199.07     6.10     4.76
KERGUELEN  031028 300  232000-232500   10     218.13  741.1    199.20     6.20     4.86
KERGUELEN  031028 300  232500-233000   10     216.27  741.3    197.87     5.50     4.15
KERGUELEN  031028 300  233000-233500   10     213.73  741.3    195.60     4.20     2.85
KERGUELEN  031028 300  233500-234000   10     217.07  741.4    198.80     6.00     4.64
KERGUELEN  031028 300  234000-234500   10     215.07  741.3    196.80     4.90     3.54
KERGUELEN  031028 300  234500-235000   10     215.87  741.3    197.60     5.30     3.93
KERGUELEN  031028 300  235000-235500   10     216.93  741.3    198.40     5.70     4.32
KERGUELEN  031028 300  235500-240000   10     214.93  741.4    196.93     5.00     3.62
KERGUELEN  031029 300  000000-000500   10     215.87  741.3    197.47     5.20     3.81
KERGUELEN  031029 300  000500-001000   10     214.27  741.3    196.00     4.50     3.11
KERGUELEN  031029 300  001000-001500   10     214.00  741.3    195.73     4.30     2.90
KERGUELEN  031029 300  001500-002000   10     217.07  741.4    198.93     6.00     4.60
KERGUELEN  031029 300  002000-002500   10     214.00  741.3    195.73     4.30     2.89
KERGUELEN  031029 300  002500-003000   10     216.00  741.4    197.73     5.40     3.99
KERGUELEN  031029 300  003000-003500   10     214.00  741.6    196.40     4.70     3.28
KERGUELEN  031029 300  003500-004000   10     214.40  741.6    196.80     4.90     3.48
KERGUELEN  031029 300  004000-004500   10     213.33  741.7    195.87     4.40     2.97
KERGUELEN  031029 300  004500-005000   10     215.47  741.7    198.00     5.50     4.07
KERGUELEN  031029 300  005000-005500   10     214.40  741.7    196.93     5.00     3.56
KERGUELEN  031029 300  005500-010000   10     216.13  741.8    198.80     6.00     4.56
KERGUELEN  031029 300  010000-010500   10     215.47  741.9    198.40     5.70     4.25
KERGUELEN  031029 300  010500-011000   10     216.13  741.8    198.80     6.00     4.55
KERGUELEN  031029 300  011000-011500   10     215.33  741.8    198.13     5.60     4.14
KERGUELEN  031029 300  011500-012000   10     215.33  741.8    198.13     5.60     4.14
KERGUELEN  031029 300  012000-012500   10     212.80  741.9    195.73     4.30     2.83
KERGUELEN  031029 300  012500-013000   10     212.80  742.0    196.13     4.50     3.03
KERGUELEN  031029 300  013000-013500   10     214.27  742.0    197.33     5.20     3.72
KERGUELEN  031029 300  013500-014000   10     213.73  742.2    197.33     5.20     3.72
KERGUELEN  031029 300  014000-014500   10     213.33  742.2    196.93     5.00     3.51
KERGUELEN  031029 300  014500-015000   10     212.27  742.3    196.27     4.60     3.11
KERGUELEN  031029 300  015000-015500   10     211.20  742.5    195.60     4.20     2.70
KERGUELEN  031029 300  015500-020000   10     213.73  742.4    197.73     5.40     3.90
KERGUELEN  031029 300  020000-020500   10     212.27  742.5    196.53     4.70     3.19
KERGUELEN  031029 300  020500-021000   10     210.13  742.5    194.67     3.80     2.29
KERGUELEN  031029 300  021000-021500   10     214.40  742.5    198.53     5.80     4.28
KERGUELEN  031029 300  021500-022000   10     213.07  742.3    197.07     5.00     3.48
KERGUELEN  031029 300  022000-022500   10     212.27  742.3    196.27     4.60     3.07
KERGUELEN  031029 300  022500-023000   10     209.20  742.2    193.20     3.00     1.47
KERGUELEN  031029 300  023000-023500   10     212.27  742.5    196.67     4.80     3.26
KERGUELEN  031029 300  023500-024000   10     210.80  742.6    195.33     4.10     2.56
KERGUELEN  031029 300  024000-024500   10     213.60  742.6    198.00     5.50     3.95
KERGUELEN  031029 300  024500-025000   10     211.73  742.7    196.53     4.70     3.14
KERGUELEN  031029 300  025000-025500   10     211.47  742.7    196.27     4.60     3.04
KERGUELEN  031029 300  025500-030000   10     212.53  742.8    197.33     5.20     3.63
KERGUELEN  031029 300  030000-030500   10     213.47  742.8    198.27     5.70     4.13
KERGUELEN  031029 300  030500-031000   10     210.53  742.7    195.47     4.20     2.62
KERGUELEN  031029 300  031000-031500   10     212.13  742.7    196.80     4.90     3.32
KERGUELEN  031029 300  031500-032000   10     209.07  742.8    194.13     3.50     1.91
KERGUELEN  031029 300  032000-032500   10     212.00  742.8    196.93     5.00     3.41
KERGUELEN  031029 300  032500-033000   10     212.27  742.6    196.67     4.80     3.20
KERGUELEN  031029 300  033000-033500   10     210.13  742.7    195.07     4.00     2.40
KERGUELEN  031029 300  033500-034000   10     209.07  742.6    193.73     3.30     1.69
KERGUELEN  031029 300  034000-034500   10     209.87  742.5    194.27     3.50     1.89
