KERGUELEN  LATITUDE    -49.35    LONGITUDE     70.25     ALTITUDE    33 M
KERGUELEN  INSTRUMENT   18-NM-64  NEUTRON MONITOR	
KERGUELEN  STANDARD PRESSURE    750     MMHG   COEFFICIENT   -1.01     % / MMHG
KERGUELEN  PRE-INCREASE BASELINE TIME INTERVAL    010415    120000-130000   UT
KERGUELEN  PRE-INCREASE AVERAGE COUNTING RATE    188.09      COUNTS PER SECOND
KERGUELEN  TIME INTERVALS    300      
KERGUELEN  SCALE FACTORS     1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S    (MMHG)     C/S
KERGUELEN  010414 300  222000-222500   10     176.67  754.3    184.27    -2.00    -9999
KERGUELEN  010414 300  222500-223000   10     177.87  754.2    185.33    -1.50    -9999
KERGUELEN  010414 300  223000-223500   10     175.73  754.2    183.07    -2.70    -9999
KERGUELEN  010414 300  223500-224000   10     178.93  754.2    186.53    -0.80    -9999
KERGUELEN  010414 300  224000-224500   10     176.80  754.3    184.53    -1.90    -9999
KERGUELEN  010414 300  224500-225000   10     177.07  754.3    184.67    -1.80    -9999
KERGUELEN  010414 300  225000-225500   10     176.00  754.3    183.60    -2.40    -9999
KERGUELEN  010414 300  225500-230000   10     177.33  754.2    184.93    -1.70    -9999
KERGUELEN  010414 300  230000-230500   10     177.33  754.0    184.53    -1.90    -9999
KERGUELEN  010414 300  230500-231000   10     178.27  754.0    185.47    -1.40    -9999
KERGUELEN  010414 300  231000-231500   10     179.07  754.0    186.27    -1.00    -9999
KERGUELEN  010414 300  231500-232000   10     178.80  754.2    186.40    -0.90    -9999
KERGUELEN  010414 300  232000-232500   10     177.07  754.1    184.27    -2.00    -9999
KERGUELEN  010414 300  232500-233000   10     178.27  754.0    185.47    -1.40    -9999
KERGUELEN  010414 300  233000-233500   10     176.80  754.1    184.00    -2.20    -9999
KERGUELEN  010414 300  233500-234000   10     177.73  754.2    185.33    -1.50    -9999
KERGUELEN  010414 300  234000-234500   10     176.27  754.3    183.87    -2.20    -9999
KERGUELEN  010414 300  234500-235000   10     177.20  754.2    184.67    -1.80    -9999
KERGUELEN  010414 300  235000-235500   10     177.07  754.2    184.67    -1.80    -9999
KERGUELEN  010414 300  235500-240000   10     178.13  754.3    185.73    -1.30    -9999
KERGUELEN  010415 300  000000-000500   10     177.73  754.1    184.93    -1.70    -9999
KERGUELEN  010415 300  000500-001000   10     178.27  754.0    185.47    -1.40    -9999
KERGUELEN  010415 300  001000-001500   10     178.93  753.9    185.87    -1.20    -9999
KERGUELEN  010415 300  001500-002000   10     177.47  753.7    184.00    -2.20    -9999
KERGUELEN  010415 300  002000-002500   10     178.80  753.6    185.20    -1.50    -9999
KERGUELEN  010415 300  002500-003000   10     179.87  753.5    186.27    -1.00    -9999
KERGUELEN  010415 300  003000-003500   10     178.93  753.6    185.33    -1.50    -9999
KERGUELEN  010415 300  003500-004000   10     179.60  753.7    186.27    -1.00    -9999
KERGUELEN  010415 300  004000-004500   10     177.47  753.8    184.27    -2.00    -9999
KERGUELEN  010415 300  004500-005000   10     178.93  753.9    186.00    -1.10    -9999
KERGUELEN  010415 300  005000-005500   10     176.40  753.8    183.07    -2.70    -9999
KERGUELEN  010415 300  005500-010000   10     176.80  753.8    183.60    -2.40    -9999
KERGUELEN  010415 300  010000-010500   10     180.27  754.0    187.47    -0.30    -9999
KERGUELEN  010415 300  010500-011000   10     177.73  753.8    184.53    -1.90    -9999
KERGUELEN  010415 300  011000-011500   10     178.53  753.7    185.20    -1.50    -9999
KERGUELEN  010415 300  011500-012000   10     178.13  753.8    184.93    -1.70    -9999
KERGUELEN  010415 300  012000-012500   10     179.47  753.8    186.27    -1.00    -9999
KERGUELEN  010415 300  012500-013000   10     176.53  753.8    183.33    -2.50    -9999
KERGUELEN  010415 300  013000-013500   10     179.73  753.7    186.53    -0.80    -9999
KERGUELEN  010415 300  013500-014000   10     177.73  753.7    184.13    -2.10    -9999
KERGUELEN  010415 300  014000-014500   10     176.27  753.6    182.67    -2.90    -9999
KERGUELEN  010415 300  014500-015000   10     178.40  753.6    184.80    -1.70    -9999
KERGUELEN  010415 300  015000-015500   10     177.47  753.5    183.60    -2.40    -9999
KERGUELEN  010415 300  015500-020000   10     181.07  753.5    187.47    -0.30    -9999
KERGUELEN  010415 300  020000-020500   10     178.00  753.5    184.27    -2.00    -9999
KERGUELEN  010415 300  020500-021000   10     178.13  753.5    184.40    -2.00    -9999
KERGUELEN  010415 300  021000-021500   10     178.27  753.4    184.27    -2.00    -9999
KERGUELEN  010415 300  021500-022000   10     178.80  753.5    185.07    -1.60    -9999
KERGUELEN  010415 300  022000-022500   10     180.00  753.5    186.40    -0.90    -9999
KERGUELEN  010415 300  022500-023000   10     177.87  753.4    183.87    -2.20    -9999
KERGUELEN  010415 300  023000-023500   10     179.33  753.3    185.20    -1.50    -9999
KERGUELEN  010415 300  023500-024000   10     180.53  753.2    186.27    -1.00    -9999
KERGUELEN  010415 300  024000-024500   10     179.73  753.2    185.33    -1.50    -9999
KERGUELEN  010415 300  024500-025000   10     181.20  753.2    186.93    -0.60    -9999
KERGUELEN  010415 300  025000-025500   10     182.53  753.1    188.13     0.00    -9999
KERGUELEN  010415 300  025500-030000   10     180.53  752.9    185.73    -1.30    -9999
KERGUELEN  010415 300  030000-030500   10     182.67  752.8    187.73    -0.20    -9999
KERGUELEN  010415 300  030500-031000   10     179.20  752.7    184.00    -2.20    -9999
KERGUELEN  010415 300  031000-031500   10     181.07  752.8    186.00    -1.10    -9999
KERGUELEN  010415 300  031500-032000   10     181.33  752.7    186.13    -1.00    -9999
KERGUELEN  010415 300  032000-032500   10     181.87  752.7    186.67    -0.80    -9999
KERGUELEN  010415 300  032500-033000   10     181.47  752.7    186.27    -1.00    -9999
KERGUELEN  010415 300  033000-033500   10     183.60  752.7    188.40     0.20    -9999
KERGUELEN  010415 300  033500-034000   10     180.40  752.8    185.33    -1.50    -9999
KERGUELEN  010415 300  034000-034500   10     181.73  752.7    186.53    -0.80    -9999
KERGUELEN  010415 300  034500-035000   10     181.60  752.5    186.00    -1.10    -9999
KERGUELEN  010415 300  035000-035500   10     183.07  752.5    187.47    -0.30    -9999
KERGUELEN  010415 300  035500-040000   10     183.47  752.3    187.47    -0.30    -9999
KERGUELEN  010415 300  040000-040500   10     183.47  752.3    187.47    -0.30    -9999
KERGUELEN  010415 300  040500-041000   10     184.27  752.2    188.27     0.10    -9999
KERGUELEN  010415 300  041000-041500   10     183.87  752.2    187.87    -0.10    -9999
KERGUELEN  010415 300  041500-042000   10     181.20  752.0    184.80    -1.70    -9999
KERGUELEN  010415 300  042000-042500   10     183.87  752.1    187.60    -0.30    -9999
KERGUELEN  010415 300  042500-043000   10     182.53  752.0    186.13    -1.00    -9999
KERGUELEN  010415 300  043000-043500   10     182.53  751.8    185.73    -1.30    -9999
KERGUELEN  010415 300  043500-044000   10     182.93  751.7    185.87    -1.20    -9999
KERGUELEN  010415 300  044000-044500   10     183.33  751.7    186.27    -1.00    -9999
KERGUELEN  010415 300  044500-045000   10     185.60  751.6    188.40     0.20    -9999
KERGUELEN  010415 300  045000-045500   10     185.73  751.5    188.40     0.20    -9999
KERGUELEN  010415 300  045500-050000   10     185.07  751.3    187.47    -0.30    -9999
KERGUELEN  010415 300  050000-050500   10     184.80  751.0    186.40    -0.90    -9999
KERGUELEN  010415 300  050500-051000   10     186.00  750.9    187.60    -0.30    -9999
KERGUELEN  010415 300  051000-051500   10     185.33  750.8    186.53    -0.80    -9999
KERGUELEN  010415 300  051500-052000   10     185.87  750.8    187.07    -0.50    -9999
KERGUELEN  010415 300  052000-052500   10     186.27  750.7    187.47    -0.30    -9999
KERGUELEN  010415 300  052500-053000   10     189.33  750.6    190.13     1.10    -9999
KERGUELEN  010415 300  053000-053500   10     188.53  750.5    189.33     0.70    -9999
KERGUELEN  010415 300  053500-054000   10     186.27  750.3    186.67    -0.80    -9999
KERGUELEN  010415 300  054000-054500   10     188.13  750.3    188.53     0.20    -9999
KERGUELEN  010415 300  054500-055000   10     186.80  750.3    187.20    -0.50    -9999
KERGUELEN  010415 300  055000-055500   10     188.80  750.6    189.60     0.80    -9999
KERGUELEN  010415 300  055500-060000   10     187.60  750.5    188.40     0.20    -9999
KERGUELEN  010415 300  060000-060500   10     186.27  750.5    187.07    -0.50    -9999
KERGUELEN  010415 300  060500-061000   10     187.33  750.4    187.73    -0.20    -9999
KERGUELEN  010415 300  061000-061500   10     186.53  750.2    186.53    -0.80    -9999
KERGUELEN  010415 300  061500-062000   10     186.00  750.0    186.00    -1.10    -9999
KERGUELEN  010415 300  062000-062500   10     184.67  749.7    183.87    -2.20    -9999
KERGUELEN  010415 300  062500-063000   10     188.67  749.7    187.87    -0.10    -9999
KERGUELEN  010415 300  063000-063500   10     188.53  749.5    187.33    -0.40    -9999
KERGUELEN  010415 300  063500-064000   10     189.07  749.3    187.47    -0.30    -9999
KERGUELEN  010415 300  064000-064500   10     187.60  749.3    186.00    -1.10    -9999
KERGUELEN  010415 300  064500-065000   10     186.53  749.3    184.93    -1.70    -9999
KERGUELEN  010415 300  065000-065500   10     190.13  749.2    188.53     0.20    -9999
KERGUELEN  010415 300  065500-070000   10     190.00  749.2    188.40     0.20    -9999
KERGUELEN  010415 300  070000-070500   10     188.93  749.1    186.93    -0.60    -9999
KERGUELEN  010415 300  070500-071000   10     188.67  748.9    186.27    -1.00    -9999
KERGUELEN  010415 300  071000-071500   10     188.13  748.8    185.73    -1.30    -9999
KERGUELEN  010415 300  071500-072000   10     191.20  748.5    188.00     0.00    -9999
KERGUELEN  010415 300  072000-072500   10     190.13  748.3    186.53    -0.80    -9999
KERGUELEN  010415 300  072500-073000   10     192.27  748.4    189.07     0.50    -9999
KERGUELEN  010415 300  073000-073500   10     189.33  748.3    185.87    -1.20    -9999
KERGUELEN  010415 300  073500-074000   10     189.20  748.3    185.73    -1.30    -9999
KERGUELEN  010415 300  074000-074500   10     189.47  748.2    185.87    -1.20    -9999
KERGUELEN  010415 300  074500-075000   10     187.07  748.0    183.07    -2.70    -9999
KERGUELEN  010415 300  075000-075500   10     191.47  747.9    187.20    -0.50    -9999
KERGUELEN  010415 300  075500-080000   10     190.13  747.7    185.73    -1.30    -9999
KERGUELEN  010415 300  080000-080500   10     191.73  747.6    186.93    -0.60    -9999
KERGUELEN  010415 300  080500-081000   10     192.13  747.7    187.47    -0.30    -9999
KERGUELEN  010415 300  081000-081500   10     189.47  747.6    184.67    -1.80    -9999
KERGUELEN  010415 300  081500-082000   10     191.60  747.6    186.80    -0.70    -9999
KERGUELEN  010415 300  082000-082500   10     194.40  747.4    189.20     0.60    -9999
KERGUELEN  010415 300  082500-083000   10     191.33  747.3    186.13    -1.00    -9999
KERGUELEN  010415 300  083000-083500   10     192.80  747.3    187.47    -0.30    -9999
KERGUELEN  010415 300  083500-084000   10     192.67  747.3    187.33    -0.40    -9999
KERGUELEN  010415 300  084000-084500   10     193.33  747.3    188.00     0.00    -9999
KERGUELEN  010415 300  084500-085000   10     192.13  747.2    186.53    -0.80    -9999
KERGUELEN  010415 300  085000-085500   10     194.00  747.2    188.40     0.20    -9999
KERGUELEN  010415 300  085500-090000   10     194.67  747.1    188.80     0.40    -9999
KERGUELEN  010415 300  090000-090500   10     191.33  747.1    185.73    -1.30    -9999
KERGUELEN  010415 300  090500-091000   10     189.73  747.0    183.73    -2.30    -9999
KERGUELEN  010415 300  091000-091500   10     194.40  747.0    188.40     0.20    -9999
KERGUELEN  010415 300  091500-092000   10     196.13  746.9    189.87     0.90    -9999
KERGUELEN  010415 300  092000-092500   10     193.73  746.7    187.20    -0.50    -9999
KERGUELEN  010415 300  092500-093000   10     195.20  746.7    188.53     0.20    -9999
KERGUELEN  010415 300  093000-093500   10     193.47  746.7    186.93    -0.60    -9999
KERGUELEN  010415 300  093500-094000   10     194.80  746.6    188.00     0.00    -9999
KERGUELEN  010415 300  094000-094500   10     194.13  746.5    187.33    -0.40    -9999
KERGUELEN  010415 300  094500-095000   10     195.73  746.5    188.80     0.40    -9999
KERGUELEN  010415 300  095000-095500   10     193.73  746.6    187.07    -0.50    -9999
KERGUELEN  010415 300  095500-100000   10     195.33  746.6    188.53     0.20    -9999
KERGUELEN  010415 300  100000-100500   10     193.60  746.6    186.80    -0.70    -9999
KERGUELEN  010415 300  100500-101000   10     196.67  746.4    189.47     0.70    -9999
KERGUELEN  010415 300  101000-101500   10     195.20  746.1    187.47    -0.30    -9999
KERGUELEN  010415 300  101500-102000   10     196.13  746.0    188.13     0.00    -9999
KERGUELEN  010415 300  102000-102500   10     197.33  746.0    189.33     0.70    -9999
KERGUELEN  010415 300  102500-103000   10     198.53  745.9    190.13     1.10    -9999
KERGUELEN  010415 300  103000-103500   10     194.67  745.9    186.67    -0.80    -9999
KERGUELEN  010415 300  103500-104000   10     197.33  745.9    189.20     0.60    -9999
KERGUELEN  010415 300  104000-104500   10     197.73  745.9    189.60     0.80    -9999
KERGUELEN  010415 300  104500-105000   10     196.13  745.8    187.73    -0.20    -9999
KERGUELEN  010415 300  105000-105500   10     196.40  745.7    187.87    -0.10    -9999
KERGUELEN  010415 300  105500-110000   10     197.20  745.3    188.00     0.00    -9999
KERGUELEN  010415 300  110000-110500   10     198.93  745.4    189.73     0.90    -9999
KERGUELEN  010415 300  110500-111000   10     196.40  745.4    187.33    -0.40    -9999
KERGUELEN  010415 300  111000-111500   10     195.07  745.2    185.60    -1.30    -9999
KERGUELEN  010415 300  111500-112000   10     196.13  745.1    186.53    -0.80    -9999
KERGUELEN  010415 300  112000-112500   10     199.47  744.8    189.07     0.50    -9999
KERGUELEN  010415 300  112500-113000   10     198.80  744.8    188.40     0.20    -9999
KERGUELEN  010415 300  113000-113500   10     197.47  744.9    187.33    -0.40    -9999
KERGUELEN  010415 300  113500-114000   10     198.00  744.9    187.87    -0.10    -9999
KERGUELEN  010415 300  114000-114500   10     198.00  745.0    188.00     0.00    -9999
KERGUELEN  010415 300  114500-115000   10     198.67  744.9    188.40     0.20    -9999
KERGUELEN  010415 300  115000-115500   10     198.67  744.9    188.53     0.20    -9999
KERGUELEN  010415 300  115500-120000   10     195.20  744.9    185.20    -1.50    -9999
KERGUELEN  010415 300  120000-120500   10     196.40  744.9    186.40    -0.90    -9999
KERGUELEN  010415 300  120500-121000   10     197.73  744.7    187.20    -0.50    -9999
KERGUELEN  010415 300  121000-121500   10     201.07  744.6    190.27     1.20    -9999
KERGUELEN  010415 300  121500-122000   10     197.73  744.4    186.80    -0.70    -9999
KERGUELEN  010415 300  122000-122500   10     201.20  744.1    189.33     0.70    -9999
KERGUELEN  010415 300  122500-123000   10     198.80  744.3    187.47    -0.30    -9999
KERGUELEN  010415 300  123000-123500   10     200.27  744.1    188.53     0.20    -9999
KERGUELEN  010415 300  123500-124000   10     199.07  744.3    187.73    -0.20    -9999
KERGUELEN  010415 300  124000-124500   10     200.93  744.4    189.73     0.90    -9999
KERGUELEN  010415 300  124500-125000   10     198.80  744.3    187.47    -0.30    -9999
KERGUELEN  010415 300  125000-125500   10     199.87  744.3    188.53     0.20    -9999
KERGUELEN  010415 300  125500-130000   10     199.33  744.1    187.60    -0.30    -9999
KERGUELEN  010415 300  130000-130500   10     197.87  744.3    186.53    -0.80    -1.19
KERGUELEN  010415 300  130500-131000   10     199.60  744.4    188.40     0.20    -0.23
KERGUELEN  010415 300  131000-131500   10     198.27  744.4    187.07    -0.50    -0.96
KERGUELEN  010415 300  131500-132000   10     200.53  744.4    189.33     0.70     0.20
KERGUELEN  010415 300  132000-132500   10     199.20  744.5    188.13     0.00    -0.54
KERGUELEN  010415 300  132500-133000   10     198.93  744.5    188.00     0.00    -0.58
KERGUELEN  010415 300  133000-133500   10     198.67  744.5    187.73    -0.20    -0.81
KERGUELEN  010415 300  133500-134000   10     199.60  744.7    188.93     0.40    -0.25
KERGUELEN  010415 300  134000-134500   10     200.53  744.8    190.13     1.10     0.41
KERGUELEN  010415 300  134500-135000   10     198.93  744.8    188.40     0.20    -0.52
KERGUELEN  010415 300  135000-135500   10     199.07  744.8    188.67     0.30    -0.46
KERGUELEN  010415 300  135500-140000   10     200.40  744.9    190.13     1.10     0.31
KERGUELEN  010415 300  140000-140500   10     201.33  744.8    190.93     1.50     0.67
KERGUELEN  010415 300  140500-141000   10     206.00  744.9    195.47     3.90     3.04
KERGUELEN  010415 300  141000-141500   10     215.87  745.4    205.87     9.50     8.60
KERGUELEN  010415 300  141500-142000   10     233.87  745.6    223.47    18.80    17.87
KERGUELEN  010415 300  142000-142500   10     249.07  745.7    238.27    26.70    25.73
KERGUELEN  010415 300  142500-143000   10     258.13  745.7    246.93    31.30    30.30
KERGUELEN  010415 300  143000-143500   10     275.07  745.8    263.47    40.10    39.06
KERGUELEN  010415 300  143500-144000   10     276.40  746.2    265.87    41.40    40.33
KERGUELEN  010415 300  144000-144500   10     281.20  746.2    270.40    43.80    42.70
KERGUELEN  010415 300  144500-145000   10     286.27  746.3    275.47    46.50    45.36
KERGUELEN  010415 300  145000-145500   10     289.73  746.3    278.93    48.30    47.13
KERGUELEN  010415 300  145500-150000   10     288.27  746.5    278.13    47.90    46.70
KERGUELEN  010415 300  150000-150500   10     284.93  746.6    274.93    46.20    44.97
KERGUELEN  010415 300  150500-151000   10     276.00  746.7    266.80    41.80    40.53
KERGUELEN  010415 300  151000-151500   10     272.40  746.6    262.93    39.80    38.50
KERGUELEN  010415 300  151500-152000   10     269.87  746.8    261.07    38.80    37.47
KERGUELEN  010415 300  152000-152500   10     267.73  747.0    259.73    38.10    36.74
KERGUELEN  010415 300  152500-153000   10     263.47  747.1    255.73    36.00    34.61
KERGUELEN  010415 300  153000-153500   10     261.73  747.1    254.00    35.00    33.58
KERGUELEN  010415 300  153500-154000   10     258.00  747.0    250.00    32.90    31.45
KERGUELEN  010415 300  154000-154500   10     258.67  747.3    251.47    33.70    32.22
KERGUELEN  010415 300  154500-155000   10     254.27  747.1    246.67    31.10    29.59
KERGUELEN  010415 300  155000-155500   10     254.13  747.3    247.07    31.40    29.86
KERGUELEN  010415 300  155500-160000   10     254.40  747.2    247.20    31.40    29.83
KERGUELEN  010415 300  160000-160500   10     249.60  747.4    242.80    29.10    27.50
KERGUELEN  010415 300  160500-161000   10     245.60  747.5    239.20    27.20    25.57
KERGUELEN  010415 300  161000-161500   10     244.53  747.6    238.53    26.80    25.14
KERGUELEN  010415 300  161500-162000   10     241.73  747.9    236.53    25.80    24.11
KERGUELEN  010415 300  162000-162500   10     242.67  747.9    237.47    26.30    24.58
KERGUELEN  010415 300  162500-163000   10     239.73  748.0    234.80    24.80    23.05
KERGUELEN  010415 300  163000-163500   10     236.00  748.1    231.20    22.90    21.13
KERGUELEN  010415 300  163500-164000   10     232.27  748.3    228.27    21.40    19.60
KERGUELEN  010415 300  164000-164500   10     232.67  748.4    228.67    21.60    19.77
KERGUELEN  010415 300  164500-165000   10     230.80  748.6    227.20    20.80    18.94
KERGUELEN  010415 300  165000-165500   10     229.47  748.7    226.27    20.30    18.42
KERGUELEN  010415 300  165500-170000   10     225.47  748.8    222.67    18.40    16.49
KERGUELEN  010415 300  170000-170500   10     225.47  748.9    222.67    18.40    16.46
KERGUELEN  010415 300  170500-171000   10     221.87  748.9    219.07    16.50    14.54
KERGUELEN  010415 300  171000-171500   10     219.60  749.1    217.47    15.60    13.61
KERGUELEN  010415 300  171500-172000   10     218.80  749.2    216.80    15.30    13.29
KERGUELEN  010415 300  172000-172500   10     219.87  749.3    218.27    16.00    13.96
KERGUELEN  010415 300  172500-173000   10     214.40  749.3    212.80    13.10    11.04
KERGUELEN  010415 300  173000-173500   10     215.07  749.5    213.87    13.70    11.61
KERGUELEN  010415 300  173500-174000   10     213.87  749.6    212.67    13.10    10.99
KERGUELEN  010415 300  174000-174500   10     211.73  749.7    210.93    12.10     9.96
KERGUELEN  010415 300  174500-175000   10     208.93  749.9    208.53    10.90     8.74
KERGUELEN  010415 300  175000-175500   10     206.80  750.0    206.80     9.90     7.72
KERGUELEN  010415 300  175500-180000   10     210.40  750.1    210.40    11.90     9.69
KERGUELEN  010415 300  180000-180500   10     208.27  750.2    208.67    10.90     8.67
KERGUELEN  010415 300  180500-181000   10     204.53  750.4    205.33     9.20     6.95
KERGUELEN  010415 300  181000-181500   10     207.60  750.6    208.80    11.00     8.72
KERGUELEN  010415 300  181500-182000   10     203.73  750.7    204.93     9.00     6.70
KERGUELEN  010415 300  182000-182500   10     204.40  750.7    205.60     9.30     6.98
KERGUELEN  010415 300  182500-183000   10     203.33  750.6    204.53     8.70     6.36
KERGUELEN  010415 300  183000-183500   10     202.13  750.5    202.93     7.90     5.53
KERGUELEN  010415 300  183500-184000   10     203.87  750.6    205.07     9.00     6.61
KERGUELEN  010415 300  184000-184500   10     202.53  750.6    203.73     8.30     5.89
KERGUELEN  010415 300  184500-185000   10     201.73  750.6    202.93     7.90     5.47
KERGUELEN  010415 300  185000-185500   10     201.20  750.6    202.40     7.60     5.15
KERGUELEN  010415 300  185500-190000   10     201.60  750.6    202.80     7.80     5.33
KERGUELEN  010415 300  190000-190500   10     202.80  750.8    204.40     8.70     6.21
KERGUELEN  010415 300  190500-191000   10     202.80  750.6    204.00     8.50     5.99
KERGUELEN  010415 300  191000-191500   10     201.87  750.6    203.07     8.00     5.47
KERGUELEN  010415 300  191500-192000   10     201.33  750.7    202.53     7.70     5.15
KERGUELEN  010415 300  192000-192500   10     203.20  750.9    204.80     8.90     6.33
KERGUELEN  010415 300  192500-193000   10     200.40  751.2    202.80     7.80     5.21
KERGUELEN  010415 300  193000-193500   10     197.20  751.4    199.87     6.30     3.69
KERGUELEN  010415 300  193500-194000   10     196.40  751.4    198.93     5.80     3.17
KERGUELEN  010415 300  194000-194500   10     196.40  751.5    199.20     5.90     3.25
KERGUELEN  010415 300  194500-195000   10     196.53  751.8    200.00     6.30     3.64
KERGUELEN  010415 300  195000-195500   10     197.07  752.1    201.07     6.90     4.22
KERGUELEN  010415 300  195500-200000   10     191.87  752.2    195.87     4.10     1.40
KERGUELEN  010415 300  200000-200500   10     193.07  752.3    197.47     5.00     2.28
KERGUELEN  010415 300  200500-201000   10     193.60  752.4    198.00     5.30     2.57
KERGUELEN  010415 300  201000-201500   10     194.27  752.5    199.07     5.80     3.05
KERGUELEN  010415 300  201500-202000   10     193.73  752.6    198.53     5.60     2.83
KERGUELEN  010415 300  202000-202500   10     193.07  752.6    197.87     5.20     2.42
KERGUELEN  010415 300  202500-203000   10     192.80  752.6    197.60     5.10     2.30
KERGUELEN  010415 300  203000-203500   10     194.53  752.6    199.60     6.10     3.28
KERGUELEN  010415 300  203500-204000   10     195.07  752.5    199.87     6.30     3.47
KERGUELEN  010415 300  204000-204500   10     191.33  752.6    196.13     4.30     1.45
KERGUELEN  010415 300  204500-205000   10     192.80  752.8    198.00     5.30     2.44
KERGUELEN  010415 300  205000-205500   10     191.73  752.9    197.33     4.90     2.02
KERGUELEN  010415 300  205500-210000   10     192.67  753.0    198.27     5.40     2.51
KERGUELEN  010415 300  210000-210500   10     191.60  753.1    197.47     5.00     2.09
KERGUELEN  010415 300  210500-211000   10     190.80  753.2    196.80     4.60     1.68
KERGUELEN  010415 300  211000-211500   10     192.53  753.3    198.93     5.80     2.87
KERGUELEN  010415 300  211500-212000   10     189.87  753.3    196.13     4.30     1.35
KERGUELEN  010415 300  212000-212500   10     190.13  753.3    196.53     4.50     1.54
KERGUELEN  010415 300  212500-213000   10     190.80  753.3    197.07     4.80     1.83
KERGUELEN  010415 300  213000-213500   10     189.60  753.2    195.60     4.00     1.01
KERGUELEN  010415 300  213500-214000   10     189.60  753.1    195.47     3.90     0.90
KERGUELEN  010415 300  214000-214500   10     193.07  753.2    199.07     5.80     2.79
KERGUELEN  010415 300  214500-215000   10     188.53  753.1    194.27     3.30     0.28
KERGUELEN  010415 300  215000-215500   10     191.20  753.1    197.20     4.80     1.76
KERGUELEN  010415 300  215500-220000   10     189.20  753.2    195.20     3.80     0.75
KERGUELEN  010415 300  220000-220500   10     190.40  753.4    196.80     4.60     1.54
KERGUELEN  010415 300  220500-221000   10     190.40  753.5    197.07     4.80     1.73
KERGUELEN  010415 300  221000-221500   10     191.47  753.5    198.13     5.30     2.22
KERGUELEN  010415 300  221500-222000   10     186.27  753.7    193.20     2.70    -0.39
KERGUELEN  010415 300  222000-222500   10     186.27  753.7    193.07     2.60    -0.50
KERGUELEN  010415 300  222500-223000   10     188.40  753.8    195.60     4.00     0.89
KERGUELEN  010415 300  223000-223500   10     187.47  753.8    194.67     3.50     0.38
KERGUELEN  010415 300  223500-224000   10     189.73  753.9    197.07     4.80     1.67
KERGUELEN  010415 300  224000-224500   10     189.60  754.0    197.20     4.80     1.66
KERGUELEN  010415 300  224500-225000   10     186.67  754.0    194.27     3.30     0.15
KERGUELEN  010415 300  225000-225500   10     186.27  754.1    193.87     3.10    -0.06
KERGUELEN  010415 300  225500-230000   10     186.80  754.4    195.20     3.80     0.63
KERGUELEN  010415 300  230000-230500   10     187.87  754.5    196.27     4.30     1.13
KERGUELEN  010415 300  230500-231000   10     187.20  754.6    195.87     4.10     0.92
KERGUELEN  010415 300  231000-231500   10     186.80  754.7    195.60     4.00     0.81
KERGUELEN  010415 300  231500-232000   10     185.20  754.7    194.00     3.10    -0.10
KERGUELEN  010415 300  232000-232500   10     186.13  754.7    194.93     3.60     0.39
KERGUELEN  010415 300  232500-233000   10     185.33  754.8    194.27     3.30     0.09
KERGUELEN  010415 300  233000-233500   10     186.93  755.0    196.53     4.50     1.28
KERGUELEN  010415 300  233500-234000   10     185.20  755.1    194.80     3.60     0.37
KERGUELEN  010415 300  234000-234500   10     185.73  755.1    195.33     3.80     0.57
KERGUELEN  010415 300  234500-235000   10     186.13  755.1    195.73     4.10     0.86
KERGUELEN  010415 300  235000-235500   10     185.33  755.1    194.93     3.60     0.36
KERGUELEN  010415 300  235500-240000   10     184.93  755.2    194.80     3.60     0.35
KERGUELEN  010416 300  000000-000500   10     185.47  755.3    195.47     3.90     0.64
KERGUELEN  010416 300  000500-001000   10     184.93  755.4    195.20     3.80     0.54
KERGUELEN  010416 300  001000-001500   10     182.13  755.4    192.13     2.10    -1.17
KERGUELEN  010416 300  001500-002000   10     184.80  755.4    195.07     3.70     0.43
KERGUELEN  010416 300  002000-002500   10     182.53  755.3    192.40     2.30    -0.97
KERGUELEN  010416 300  002500-003000   10     182.93  755.4    192.93     2.60    -0.68
KERGUELEN  010416 300  003000-003500   10     184.13  755.5    194.53     3.40     0.12
KERGUELEN  010416 300  003500-004000   10     183.20  755.6    193.60     2.90    -0.39
KERGUELEN  010416 300  004000-004500   10     185.07  755.6    195.73     4.10     0.81
KERGUELEN  010416 300  004500-005000   10     183.73  755.6    194.27     3.30     0.01
KERGUELEN  010416 300  005000-005500   10     184.13  755.7    194.93     3.60     0.31
KERGUELEN  010416 300  005500-010000   10     184.27  755.8    195.07     3.70     0.40
KERGUELEN  010416 300  010000-010500   10     183.60  755.8    194.40     3.40     0.10
KERGUELEN  010416 300  010500-011000   10     185.73  755.8    196.67     4.60    -9999
KERGUELEN  010416 300  011000-011500   10     185.20  755.8    196.13     4.30    -9999
KERGUELEN  010416 300  011500-012000   10     183.33  755.8    194.13     3.20    -9999
KERGUELEN  010416 300  012000-012500   10     182.67  755.8    193.47     2.90    -9999
KERGUELEN  010416 300  012500-013000   10     184.40  755.8    195.33     3.80    -9999
KERGUELEN  010416 300  013000-013500   10     182.80  756.0    194.00     3.10    -9999
KERGUELEN  010416 300  013500-014000   10     181.33  756.0    192.53     2.40    -9999
KERGUELEN  010416 300  014000-014500   10     182.67  756.0    193.87     3.10    -9999
