KERGUELEN  LATITUDE    -49.35    LONGITUDE     70.22     ALTITUDE    33 M
KERGUELEN  INSTRUMENT   IGY     NEUTRON MONITOR
KERGUELEN  STANDARD PRESSURE    750     MMHG   COEFFICIENT   -1.01     % / MMHG
KERGUELEN  PRE-INCREASE BASELINE TIME INTERVAL    000714    090000-100000   UT
KERGUELEN  PRE-INCREASE AVERAGE COUNTING RATE    184.24      COUNTS PER SECOND
KERGUELEN  TIME INTERVALS    300      
KERGUELEN  SCALE FACTORS     1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S    (MMHG)     C/S
KERGUELEN  000714 300  012500-013000   00     189.87  747.6    185.51     0.70    -9999
KERGUELEN  000714 300  013000-013500   00     190.13  747.8    186.14     1.00    -9999
KERGUELEN  000714 300  013500-014000   00     186.40  747.9    182.30    -1.10    -9999
KERGUELEN  000714 300  014000-014500   00     187.33  747.9    183.59    -0.40    -9999
KERGUELEN  000714 300  014500-015000   00     190.93  748.0    187.12     1.60    -9999
KERGUELEN  000714 300  015000-015500   00     188.53  748.1    184.76     0.30    -9999
KERGUELEN  000714 300  015500-016000   00     188.13  748.1    184.56     0.20    -9999
KERGUELEN  000714 300  020000-020500   00     188.00  748.3    184.80     0.30    -9999
KERGUELEN  000714 300  020500-021000   00     189.20  748.4    186.35     1.10    -9999
KERGUELEN  000714 300  021000-021500   00     187.33  748.5    184.70     0.20    -9999
KERGUELEN  000714 300  021500-022000   00     188.13  748.6    185.49     0.70    -9999
KERGUELEN  000714 300  022000-022500   00     186.53  748.7    184.10    -0.10    -9999
KERGUELEN  000714 300  022500-023000   00     189.20  748.8    186.92     1.50    -9999
KERGUELEN  000714 300  023000-023500   00     187.47  748.8    185.21     0.50    -9999
KERGUELEN  000714 300  023500-024000   00     187.87  749.1    186.17     1.00    -9999
KERGUELEN  000714 300  024000-024500   00     186.13  749.2    184.64     0.20    -9999
KERGUELEN  000714 300  024500-025000   00     185.07  749.2    183.58    -0.40    -9999
KERGUELEN  000714 300  025000-025500   00     187.33  749.3    186.02     1.00    -9999
KERGUELEN  000714 300  025500-026000   00     188.13  749.3    186.81     1.40    -9999
KERGUELEN  000714 300  030000-030500   00     186.27  749.5    185.33     0.60    -9999
KERGUELEN  000714 300  030500-031000   00     186.27  749.6    185.33     0.60    -9999
KERGUELEN  000714 300  031000-031500   00     184.00  749.7    183.45    -0.40    -9999
KERGUELEN  000714 300  031500-032000   00     185.73  749.7    185.36     0.60    -9999
KERGUELEN  000714 300  032000-032500   00     186.00  749.8    186.00     1.00    -9999
KERGUELEN  000714 300  032500-033000   00     184.67  750.1    185.04     0.40    -9999
KERGUELEN  000714 300  033000-033500   00     184.93  750.2    185.31     0.60    -9999
KERGUELEN  000714 300  033500-034000   00     186.00  750.3    186.37     1.20    -9999
KERGUELEN  000714 300  034000-034500   00     183.20  750.3    183.94    -0.20    -9999
KERGUELEN  000714 300  034500-035000   00     184.80  750.5    185.92     0.90    -9999
KERGUELEN  000714 300  035000-035500   00     186.00  750.5    186.94     1.50    -9999
KERGUELEN  000714 300  035500-036000   00     184.27  750.6    185.57     0.70    -9999
KERGUELEN  000714 300  040000-040500   00     182.67  750.7    183.96    -0.20    -9999
KERGUELEN  000714 300  040500-041000   00     184.40  750.8    186.08     1.00    -9999
KERGUELEN  000714 300  041000-041500   00     182.53  750.8    184.01    -0.10    -9999
KERGUELEN  000714 300  041500-042000   00     184.13  751.0    186.00     1.00    -9999
KERGUELEN  000714 300  042000-042500   00     183.60  751.1    185.65     0.80    -9999
KERGUELEN  000714 300  042500-043000   00     184.53  751.2    186.97     1.50    -9999
KERGUELEN  000714 300  043000-043500   00     184.53  751.3    186.97     1.50    -9999
KERGUELEN  000714 300  043500-044000   00     184.13  751.3    186.57     1.30    -9999
KERGUELEN  000714 300  044000-044500   00     184.40  751.4    187.03     1.50    -9999
KERGUELEN  000714 300  044500-045000   00     184.00  751.5    186.81     1.40    -9999
KERGUELEN  000714 300  045000-045500   00     182.40  751.6    185.18     0.50    -9999
KERGUELEN  000714 300  045500-046000   00     184.40  751.5    187.40     1.70    -9999
KERGUELEN  000714 300  050000-050500   00     180.00  751.6    182.93    -0.70    -9999
KERGUELEN  000714 300  050500-051000   00     183.73  751.6    186.72     1.30    -9999
KERGUELEN  000714 300  051000-051500   00     182.94  751.6    185.92     0.90    -9999
KERGUELEN  000714 300  051500-052000   00     181.60  751.6    184.75     0.30    -9999
KERGUELEN  000714 300  052000-052500   00     182.67  751.6    185.46     0.70    -9999
KERGUELEN  000714 300  052500-053000   00     182.13  751.6    185.10     0.50    -9999
KERGUELEN  000714 300  053000-053500   00     183.20  751.7    186.37     1.20    -9999
KERGUELEN  000714 300  053500-054000   00     181.33  751.7    184.47     0.10    -9999
KERGUELEN  000714 300  054000-054500   00     181.20  751.7    184.53     0.20    -9999
KERGUELEN  000714 300  054500-055000   00     178.27  751.9    181.72    -1.40    -9999
KERGUELEN  000714 300  055000-055500   00     182.67  751.9    186.21     1.10    -9999
KERGUELEN  000714 300  055500-056000   00     180.40  751.9    184.08    -0.10    -9999
KERGUELEN  000714 300  060000-060500   00     179.33  751.9    182.62    -0.90    -9999
KERGUELEN  000714 300  060500-061000   00     180.13  751.9    183.81    -0.20    -9999
KERGUELEN  000714 300  061000-061500   00     179.07  752.0    182.72    -0.80    -9999
KERGUELEN  000714 300  061500-062000   00     180.27  752.0    183.94    -0.20    -9999
KERGUELEN  000714 300  062000-062500   00     179.20  752.0    183.04    -0.70    -9999
KERGUELEN  000714 300  062500-063000   00     180.93  752.1    185.00     0.40    -9999
KERGUELEN  000714 300  063000-063500   00     178.53  752.1    182.36    -1.00    -9999
KERGUELEN  000714 300  063500-064000   00     179.87  752.2    183.72    -0.30    -9999
KERGUELEN  000714 300  064000-064500   00     178.27  752.2    182.27    -1.10    -9999
KERGUELEN  000714 300  064500-065000   00     181.60  752.3    185.87     0.90    -9999
KERGUELEN  000714 300  065000-065500   00     180.27  752.4    184.50     0.10    -9999
KERGUELEN  000714 300  065500-066000   00     179.20  752.4    183.60    -0.30    -9999
KERGUELEN  000714 300  070000-070500   00     181.20  752.4    185.64     0.80    -9999
KERGUELEN  000714 300  070500-071000   00     178.27  752.4    182.64    -0.90    -9999
KERGUELEN  000714 300  071000-071500   00     180.27  752.5    184.88     0.30    -9999
KERGUELEN  000714 300  071500-072000   00     178.00  752.5    182.55    -0.90    -9999
KERGUELEN  000714 300  072000-072500   00     181.46  752.6    186.48     1.20    -9999
KERGUELEN  000714 300  072500-073000   00     180.13  752.7    185.11     0.50    -9999
KERGUELEN  000714 300  073000-073500   00     181.20  752.7    186.40     1.20    -9999
KERGUELEN  000714 300  073500-074000   00     178.27  752.6    183.01    -0.70    -9999
KERGUELEN  000714 300  074000-074500   00     177.60  752.6    182.51    -0.90    -9999
KERGUELEN  000714 300  074500-075000   00     178.53  752.7    183.47    -0.40    -9999
KERGUELEN  000714 300  075000-075500   00     180.93  752.7    185.93     0.90    -9999
KERGUELEN  000714 300  075500-076000   00     180.93  752.7    185.94     0.90    -9999
KERGUELEN  000714 300  080000-080500   00     180.53  752.7    185.34     0.60    -9999
KERGUELEN  000714 300  080500-081000   00     180.80  752.7    185.80     0.80    -9999
KERGUELEN  000714 300  081000-081500   00     180.13  752.7    185.11     0.50    -9999
KERGUELEN  000714 300  081500-082000   00     182.80  752.8    188.04     2.10    -9999
KERGUELEN  000714 300  082000-082500   00     180.13  752.9    185.68     0.80    -9999
KERGUELEN  000714 300  082500-083000   00     179.87  753.1    185.40     0.60    -9999
KERGUELEN  000714 300  083000-083500   00     179.73  753.0    185.26     0.60    -9999
KERGUELEN  000714 300  083500-084000   00     177.73  753.1    183.38    -0.50    -9999
KERGUELEN  000714 300  084000-084500   00     177.87  753.2    183.52    -0.40    -9999
KERGUELEN  000714 300  084500-085000   00     180.40  753.1    186.14     1.00    -9999
KERGUELEN  000714 300  085000-085500   00     177.87  753.1    183.52    -0.40    -9999
KERGUELEN  000714 300  085500-086000   00     179.33  753.1    185.04     0.40    -9999
KERGUELEN  000714 300  090000-090500   00     178.67  753.2    184.54     0.20    -9999
KERGUELEN  000714 300  090500-091000   00     181.47  753.3    187.81     1.90    -9999
KERGUELEN  000714 300  091000-091500   00     177.87  753.3    183.89    -0.20    -9999
KERGUELEN  000714 300  091500-092000   00     178.27  753.3    184.31     0.00    -9999
KERGUELEN  000714 300  092000-092500   00     179.07  753.4    185.32     0.60    -9999
KERGUELEN  000714 300  092500-093000   00     177.34  753.5    183.71    -0.30    -9999
KERGUELEN  000714 300  093000-093500   00     175.73  753.5    182.24    -1.10    -9999
KERGUELEN  000714 300  093500-094000   00     177.87  753.6    184.45     0.10    -9999
KERGUELEN  000714 300  094000-094500   00     178.40  753.6    185.19     0.50    -9999
KERGUELEN  000714 300  094500-095000   00     176.13  753.7    182.65    -0.90    -9999
KERGUELEN  000714 300  095000-095500   00     176.40  753.7    183.12    -0.60    -9999
KERGUELEN  000714 300  095500-096000   00     176.93  753.7    183.67    -0.30    -9999
KERGUELEN  000714 300  100000-100500   00     176.67  753.8    183.76    -0.30    -0.50
KERGUELEN  000714 300  100500-101000   00     177.73  753.9    184.69     0.20     0.01
KERGUELEN  000714 300  101000-101500   00     176.80  754.0    184.09    -0.10    -0.28
KERGUELEN  000714 300  101500-102000   00     177.33  754.1    184.83     0.30     0.12
KERGUELEN  000714 300  102000-102500   00     178.13  754.1    185.67     0.80     0.63
KERGUELEN  000714 300  102500-103000   00     177.07  754.2    184.74     0.30     0.13
KERGUELEN  000714 300  103000-103500   00     178.27  754.2    185.80     0.80     0.64
KERGUELEN  000714 300  103500-104000   00     188.00  754.2    196.15     6.50     6.34
KERGUELEN  000714 300  104000-104500   00     203.20  754.1    211.79    15.00    14.85
KERGUELEN  000714 300  104500-105000   00     217.07  754.1    226.24    22.80    22.65
KERGUELEN  000714 300  105000-105500   00     223.60  754.0    233.05    26.50    26.36
KERGUELEN  000714 300  105500-106000   00     225.06  754.0    234.35    27.20    27.06
KERGUELEN  000714 300  110000-110500   00     226.80  754.0    236.39    28.30    28.17
KERGUELEN  000714 300  110500-111000   00     226.93  754.1    236.76    28.50    28.37
KERGUELEN  000714 300  111000-111500   00     224.00  754.2    233.94    27.00    26.88
KERGUELEN  000714 300  111500-112000   00     223.07  754.3    233.20    26.60    26.48
KERGUELEN  000714 300  112000-112500   00     222.80  754.4    232.93    26.40    26.29
KERGUELEN  000714 300  112500-113000   00     220.54  754.4    230.55    25.10    24.99
KERGUELEN  000714 300  113000-113500   00     220.93  754.4    231.20    25.50    25.39
KERGUELEN  000714 300  113500-114000   00     219.60  754.5    229.81    24.70    24.60
KERGUELEN  000714 300  114000-114500   00     216.26  754.6    226.55    23.00    22.90
KERGUELEN  000714 300  114500-115000   00     213.33  754.7    223.93    21.50    21.41
KERGUELEN  000714 300  115000-115500   00     211.87  754.9    222.62    20.80    20.71
KERGUELEN  000714 300  115500-116000   00     211.60  755.1    223.01    21.00    20.92
KERGUELEN  000714 300  120000-120500   00     208.67  755.1    219.70    19.20    19.12
KERGUELEN  000714 300  120500-121000   00     206.40  755.2    217.53    18.10    18.03
KERGUELEN  000714 300  121000-121500   00     206.80  755.2    217.95    18.30    18.23
KERGUELEN  000714 300  121500-122000   00     204.67  755.2    215.70    17.10    17.04
KERGUELEN  000714 300  122000-122500   00     203.06  755.3    214.23    16.30    16.24
KERGUELEN  000714 300  122500-123000   00     202.53  755.4    213.89    16.10    16.04
KERGUELEN  000714 300  123000-123500   00     200.00  755.4    211.21    14.60    14.55
KERGUELEN  000714 300  123500-124000   00     199.20  755.4    210.37    14.20    14.15
KERGUELEN  000714 300  124000-124500   00     199.46  755.5    210.86    14.40    14.36
KERGUELEN  000714 300  124500-125000   00     198.53  755.5    210.09    14.00    13.96
KERGUELEN  000714 300  125000-125500   00     196.67  755.6    207.90    12.80    12.76
KERGUELEN  000714 300  125500-126000   00     196.80  755.5    208.04    12.90    12.87
KERGUELEN  000714 300  130000-130500   00     196.00  755.6    207.62    12.70    12.67
KERGUELEN  000714 300  130500-131000   00     190.80  755.8    202.31     9.80     9.78
KERGUELEN  000714 300  131000-131500   00     195.33  755.8    207.12    12.40    12.38
KERGUELEN  000714 300  131500-132000   00     191.87  755.8    203.65    10.50    10.48
KERGUELEN  000714 300  132000-132500   00     189.33  755.9    200.96     9.10     9.09
KERGUELEN  000714 300  132500-133000   00     191.33  756.0    203.70    10.60    10.59
KERGUELEN  000714 300  133000-133500   00     190.53  756.0    202.44     9.90     9.89
KERGUELEN  000714 300  133500-134000   00     188.27  756.1    200.03     8.60     8.60
KERGUELEN  000714 300  134000-134500   00     188.67  756.0    200.45     8.80     8.80
KERGUELEN  000714 300  134500-135000   00     189.07  756.1    200.88     9.00     9.01
KERGUELEN  000714 300  135000-135500   00     187.07  756.0    198.75     7.90     7.91
KERGUELEN  000714 300  135500-136000   00     187.33  756.0    199.04     8.00     8.01
KERGUELEN  000714 300  140000-140500   00     184.53  756.1    196.26     6.50     6.52
KERGUELEN  000714 300  140500-141000   00     184.80  756.2    196.74     6.80     6.82
KERGUELEN  000714 300  141000-141500   00     184.13  756.2    196.03     6.40     6.42
KERGUELEN  000714 300  141500-142000   00     186.93  756.2    198.81     7.90     7.93
KERGUELEN  000714 300  142000-142500   00     184.80  756.1    196.74     6.80     6.83
KERGUELEN  000714 300  142500-143000   00     185.47  756.3    197.65     7.30     7.33
KERGUELEN  000714 300  143000-143500   00     184.00  756.3    196.09     6.40     6.44
KERGUELEN  000714 300  143500-144000   00     185.20  756.3    197.17     7.00     7.04
KERGUELEN  000714 300  144000-144500   00     182.53  756.3    194.53     5.60     5.64
KERGUELEN  000714 300  144500-145000   00     180.27  756.3    192.11     4.30     4.35
KERGUELEN  000714 300  145000-145500   00     182.00  756.3    194.15     5.40     5.45
KERGUELEN  000714 300  145500-146000   00     182.67  756.4    194.86     5.80     5.85
KERGUELEN  000714 300  150000-150500   00     182.93  756.5    195.35     6.00     6.05
KERGUELEN  000714 300  150500-151000   00     184.27  756.5    196.77     6.80     6.86
KERGUELEN  000714 300  151000-151500   00     180.27  756.4    192.50     4.50     4.56
KERGUELEN  000714 300  151500-152000   00     182.80  756.6    195.40     6.10     6.16
KERGUELEN  000714 300  152000-152500   00     181.87  756.6    194.60     5.60     5.67
KERGUELEN  000714 300  152500-153000   00     180.67  756.7    193.32     4.90     4.97
KERGUELEN  000714 300  153000-153500   00     181.47  756.7    194.37     5.50     5.57
KERGUELEN  000714 300  153500-154000   00     180.13  756.8    192.94     4.70     4.77
KERGUELEN  000714 300  154000-154500   00     181.33  756.8    194.03     5.30     5.38
KERGUELEN  000714 300  154500-155000   00     182.53  756.7    195.51     6.10     6.18
KERGUELEN  000714 300  155000-155500   00     180.93  756.7    193.41     5.00     5.08
KERGUELEN  000714 300  155500-156000   00     180.53  756.7    193.37     5.00     5.08
KERGUELEN  000714 300  160000-160500   00     180.93  756.9    193.99     5.30     5.39
KERGUELEN  000714 300  160500-161000   00     181.20  756.9    194.08     5.30     5.39
KERGUELEN  000714 300  161000-161500   00     180.53  756.9    193.56     5.10     5.19
KERGUELEN  000714 300  161500-162000   00     179.60  756.9    192.37     4.40     4.49
KERGUELEN  000714 300  162000-162500   00     180.00  756.8    192.80     4.60     4.70
KERGUELEN  000714 300  162500-163000   00     179.60  756.9    192.56     4.50     4.60
KERGUELEN  000714 300  163000-163500   00     180.93  756.9    194.19     5.40     5.50
KERGUELEN  000714 300  163500-164000   00     179.46  757.0    192.81     4.70     4.80
KERGUELEN  000714 300  164000-164500   00     180.80  757.0    194.24     5.40     5.51
KERGUELEN  000714 300  164500-165000   00     179.33  757.1    192.66     4.60     4.71
KERGUELEN  000714 300  165000-165500   00     177.47  757.1    190.66     3.50     3.61
KERGUELEN  000714 300  165500-166000   00     180.13  757.1    193.53     5.00     5.11
KERGUELEN  000714 300  170000-170500   00     177.20  757.1    190.56     3.40     3.51
KERGUELEN  000714 300  170500-171000   00     178.93  757.1    192.43     4.40     4.52
KERGUELEN  000714 300  171000-171500   00     178.53  757.2    192.00     4.20     4.32
KERGUELEN  000714 300  171500-172000   00     176.93  757.2    190.28     3.30     3.42
KERGUELEN  000714 300  172000-172500   00     177.20  757.1    190.37     3.30     3.42
KERGUELEN  000714 300  172500-173000   00     175.87  757.1    188.94     2.60     2.72
KERGUELEN  000714 300  173000-173500   00     174.27  757.2    187.41     1.70     1.83
KERGUELEN  000714 300  173500-174000   00     176.53  757.2    190.04     3.10     3.23
KERGUELEN  000714 300  174000-174500   00     176.13  757.3    189.61     2.90     3.03
KERGUELEN  000714 300  174500-175000   00     174.00  757.4    187.50     1.80     1.93
KERGUELEN  000714 300  175000-175500   00     176.40  757.4    190.09     3.20     3.33
KERGUELEN  000714 300  175500-176000   00     176.67  757.4    190.38     3.30     3.43
KERGUELEN  000714 300  180000-180500   00     175.33  757.5    189.13     2.70     2.83
KERGUELEN  000714 300  180500-181000   00     175.60  757.6    189.61     2.90     3.04
KERGUELEN  000714 300  181000-181500   00     177.73  757.6    191.91     4.20     4.34
KERGUELEN  000714 300  181500-182000   00     176.93  757.6    191.05     3.70     3.84
KERGUELEN  000714 300  182000-182500   00     178.13  757.6    192.34     4.40     4.54
KERGUELEN  000714 300  182500-183000   00     175.73  757.6    189.75     3.00     3.14
KERGUELEN  000714 300  183000-183500   00     177.20  757.6    191.14     3.70     3.84
KERGUELEN  000714 300  183500-184000   00     178.67  757.5    192.73     4.60     4.74
KERGUELEN  000714 300  184000-184500   00     179.73  757.5    193.87     5.20     5.35
KERGUELEN  000714 300  184500-185000   00     179.33  757.4    193.25     4.90     5.05
KERGUELEN  000714 300  185000-185500   00     177.46  757.4    191.24     3.80     3.95
KERGUELEN  000714 300  185500-186000   00     178.13  757.4    192.15     4.30     4.45
KERGUELEN  000714 300  190000-190500   00     177.34  757.5    191.29     3.80     3.95
KERGUELEN  000714 300  190500-191000   00     176.27  757.5    190.14     3.20     3.35
KERGUELEN  000714 300  191000-191500   00     177.73  757.5    191.72     4.10     4.25
KERGUELEN  000714 300  191500-192000   00     177.20  757.5    191.14     3.70     3.85
KERGUELEN  000714 300  192000-192500   00     176.40  757.5    190.47     3.40     3.55
KERGUELEN  000714 300  192500-193000   00     175.47  757.7    189.66     2.90     3.05
KERGUELEN  000714 300  193000-193500   00     175.73  757.8    190.14     3.20     3.36
KERGUELEN  000714 300  193500-194000   00     176.80  757.8    191.29     3.80     3.96
KERGUELEN  000714 300  194000-194500   00     172.67  757.9    187.01     1.50     1.66
KERGUELEN  000714 300  194500-195000   00     173.87  757.9    188.31     2.20     2.36
KERGUELEN  000714 300  195000-195500   00     176.80  758.0    191.68     4.00     4.16
KERGUELEN  000714 300  195500-196000   00     174.13  758.0    188.79     2.50     2.66
KERGUELEN  000714 300  200000-200500   00     174.40  758.1    189.27     2.70     2.86
KERGUELEN  000714 300  200500-201000   00     175.20  758.1    190.13     3.20     3.36
KERGUELEN  000714 300  201000-201500   00     174.67  758.0    189.37     2.80     2.96
KERGUELEN  000714 300  201500-202000   00     174.27  758.0    189.12     2.60     2.76
KERGUELEN  000714 300  202000-202500   00     171.60  758.1    186.23     1.10     1.26
KERGUELEN  000714 300  202500-203000   00     172.80  758.1    187.34     1.70     1.86
KERGUELEN  000714 300  203000-203500   00     173.20  758.0    187.77     1.90     2.06
KERGUELEN  000714 300  203500-204000   00     173.87  758.1    188.50     2.30     2.46
KERGUELEN  000714 300  204000-204500   00     173.60  758.1    188.40     2.30     2.46
KERGUELEN  000714 300  204500-205000   00     175.07  758.1    189.99     3.10     3.26
KERGUELEN  000714 300  205000-205500   00     175.87  758.1    190.86     3.60     3.76
KERGUELEN  000714 300  205500-206000   00     170.67  758.1    185.41     0.60     0.76
KERGUELEN  000714 300  210000-210500   00     170.93  758.1    185.51     0.70     0.86
KERGUELEN  000714 300  210500-211000   00     174.80  758.1    189.70     3.00     3.16
KERGUELEN  000714 300  211000-211500   00     174.40  758.1    189.27     2.70     2.86
KERGUELEN  000714 300  211500-212000   00     172.67  758.2    187.77     1.90     2.06
KERGUELEN  000714 300  212000-212500   00     172.53  758.3    187.62     1.80     1.96
KERGUELEN  000714 300  212500-213000   00     171.20  758.4    186.36     1.20     1.36
KERGUELEN  000714 300  213000-213500   00     171.47  758.6    187.02     1.50     1.66
KERGUELEN  000714 300  213500-214000   00     170.67  758.6    186.34     1.10     1.26
KERGUELEN  000714 300  214000-214500   00     172.93  758.8    189.01     2.60     2.76
KERGUELEN  000714 300  214500-215000   00     169.47  758.8    185.22     0.50     0.66
KERGUELEN  000714 300  215000-215500   00     168.80  758.9    184.68     0.20     0.36
KERGUELEN  000714 300  215500-216000   00     169.60  758.9    185.74     0.80     0.96
KERGUELEN  000714 300  220000-220500   00     170.27  759.1    186.85     1.40     1.56
KERGUELEN  000714 300  220500-221000   00     168.13  759.2    184.50     0.10     0.26
KERGUELEN  000714 300  221000-221500   00     171.33  759.2    188.02     2.10     2.26
KERGUELEN  000714 300  221500-222000   00     169.20  759.3    186.05     1.00     1.16
KERGUELEN  000714 300  222000-222500   00     168.40  759.4    185.17     0.50     0.66
KERGUELEN  000714 300  222500-223000   00     166.27  759.4    182.82    -0.80    -0.64
KERGUELEN  000714 300  223000-223500   00     169.06  759.4    185.90     0.90     1.06
KERGUELEN  000714 300  223500-224000   00     168.80  759.5    185.80     0.80     0.96
KERGUELEN  000714 300  224000-224500   00     169.87  759.6    187.16     1.60     1.76
KERGUELEN  000714 300  224500-225000   00     167.07  759.6    184.08    -0.10     0.05
KERGUELEN  000714 300  225000-225500   00     166.93  759.6    183.93    -0.20    -0.05
KERGUELEN  000714 300  225500-226000   00     167.87  759.7    185.15     0.50     0.65
KERGUELEN  000714 300  230000-230500   00     168.93  759.6    186.13     1.00     1.15
KERGUELEN  000714 300  230500-231000   00     166.13  759.7    183.42    -0.40    -0.25
KERGUELEN  000714 300  231000-231500   00     167.33  759.8    184.93     0.40     0.55
KERGUELEN  000714 300  231500-232000   00     167.07  759.8    184.64     0.20     0.35
KERGUELEN  000714 300  232000-232500   00     168.66  759.9    186.40     1.20     1.35
KERGUELEN  000714 300  232500-233000   00     166.93  759.9    184.67     0.20     0.35
KERGUELEN  000714 300  233000-233500   00     167.73  760.0    185.56     0.70     0.85
KERGUELEN  000714 300  233500-234000   00     166.27  760.0    183.93    -0.20    -0.06
KERGUELEN  000714 300  234000-234500   00     169.73  759.9    187.58     1.80     1.94
KERGUELEN  000714 300  234500-235000   00     167.20  760.0    184.97     0.40     0.54
KERGUELEN  000714 300  235000-235500   00     165.47  760.1    183.24    -0.50    -0.36
KERGUELEN  000714 300  235500-240000   00     165.47  760.1    183.05    -0.60    -0.46
KERGUELEN  000715 300  000000-000500   00     168.00  760.1    185.73     0.80    -9999
KERGUELEN  000715 300  000500-001000   00     165.33  760.1    182.93    -0.70    -9999
KERGUELEN  000715 300  001000-001500   00     167.47  760.0    185.07     0.50    -9999
KERGUELEN  000715 300  001500-002000   00     165.33  759.8    182.40    -1.00    -9999
KERGUELEN  000715 300  002000-002500   00     166.27  759.9    183.47    -0.40    -9999
KERGUELEN  000715 300  002500-003000   00     167.20  760.2    185.07     0.50    -9999
KERGUELEN  000715 300  003000-003500   00     168.13  760.2    186.13     1.00    -9999
KERGUELEN  000715 300  003500-004000   00     166.27  760.1    183.87    -0.20    -9999
KERGUELEN  000715 300  004000-004500   00     166.80  760.3    184.93     0.40    -9999
KERGUELEN  000715 300  004500-005000   00     165.87  760.4    184.13    -0.10    -9999
KERGUELEN  000715 300  005000-005500   00     166.27  760.4    184.53     0.20    -9999
KERGUELEN  000715 300  005500-010000   00     164.53  760.5    182.80    -0.80    -9999
KERGUELEN  000715 300  010000-010500   00     166.53  760.5    184.93     0.40    -9999
KERGUELEN  000715 300  010500-011000   00     166.93  760.5    185.33     0.60    -9999
KERGUELEN  000715 300  011000-011500   00     163.73  760.6    182.00    -1.20    -9999
KERGUELEN  000715 300  011500-012000   00     166.00  760.7    184.80     0.30    -9999
KERGUELEN  000715 300  012000-012500   00     164.80  760.6    183.33    -0.50    -9999
KERGUELEN  000715 300  012500-013000   00     165.60  760.7    184.27     0.00    -9999
KERGUELEN  000715 300  013000-013500   00     165.07  760.7    183.73    -0.30    -9999
KERGUELEN  000715 300  013500-014000   00     164.40  760.7    182.80    -0.80    -9999
KERGUELEN  000715 300  014000-014500   00     165.33  760.7    184.00    -0.10    -9999
KERGUELEN  000715 300  014500-015000   00     165.73  760.9    184.80     0.30    -9999
KERGUELEN  000715 300  015000-015500   00     164.27  760.9    183.07    -0.60    -9999
KERGUELEN  000715 300  015500-020000   00     165.60  760.9    184.67     0.20    -9999
KERGUELEN  000715 300  020000-020500   00     164.13  760.9    183.20    -0.60    -9999
KERGUELEN  000715 300  020500-021000   00     163.07  761.0    182.13    -1.10    -9999
KERGUELEN  000715 300  021000-021500   00     164.00  760.9    182.93    -0.70    -9999
KERGUELEN  000715 300  021500-022000   00     164.93  760.9    183.87    -0.20    -9999
KERGUELEN  000715 300  022000-022500   00     164.67  760.9    183.60    -0.30    -9999
KERGUELEN  000715 300  022500-023000   00     166.00  760.9    185.07     0.50    -9999
KERGUELEN  000715 300  023000-023500   00     163.07  760.9    181.87    -1.30    -9999
KERGUELEN  000715 300  023500-024000   00     166.27  760.9    185.47     0.70    -9999
KERGUELEN  000715 300  024000-024500   00     165.73  760.8    184.67     0.20    -9999
KERGUELEN  000715 300  024500-025000   00     163.87  760.9    182.67    -0.90    -9999
KERGUELEN  000715 300  025000-025500   00     166.13  760.9    185.33     0.60    -9999
KERGUELEN  000715 300  025500-030000   00     167.20  760.9    186.40     1.20    -9999
KERGUELEN  000715 300  030000-030500   00     166.53  761.0    185.87     0.90    -9999
KERGUELEN  000715 300  030500-031000   00     166.00  761.0    185.20     0.50    -9999
KERGUELEN  000715 300  031000-031500   00     165.20  761.0    184.53     0.20    -9999
KERGUELEN  000715 300  031500-032000   00     167.60  760.9    186.93     1.50    -9999
KERGUELEN  000715 300  032000-032500   00     166.53  761.0    185.87     0.90    -9999
KERGUELEN  000715 300  032500-033000   00     166.80  761.0    186.13     1.00    -9999
KERGUELEN  000715 300  033000-033500   00     165.87  761.0    185.20     0.50    -9999
KERGUELEN  000715 300  033500-034000   00     168.80  760.9    188.27     2.20    -9999
KERGUELEN  000715 300  034000-034500   00     166.67  760.9    185.87     0.90    -9999
KERGUELEN  000715 300  034500-035000   00     166.67  760.7    185.60     0.70    -9999
KERGUELEN  000715 300  035000-035500   00     168.80  760.6    187.73     1.90    -9999
KERGUELEN  000715 300  035500-040000   00     169.33  760.6    188.40     2.30    -9999
KERGUELEN  000715 300  040000-040500   00     169.20  760.5    187.87     2.00    -9999
KERGUELEN  000715 300  040500-041000   00     169.60  760.6    188.67     2.40    -9999
KERGUELEN  000715 300  041000-041500   00     168.53  760.7    187.60     1.80    -9999
KERGUELEN  000715 300  041500-042000   00     167.07  760.7    186.00     1.00    -9999
KERGUELEN  000715 300  042000-042500   00     167.60  760.7    186.67     1.30    -9999
KERGUELEN  000715 300  042500-043000   00     166.27  761.0    185.73     0.80    -9999
KERGUELEN  000715 300  043000-043500   00     164.27  761.2    183.73    -0.30    -9999
KERGUELEN  000715 300  043500-044000   00     165.33  761.4    185.20     0.50    -9999
KERGUELEN  000715 300  044000-044500   00     165.20  761.5    185.33     0.60    -9999
KERGUELEN  000715 300  044500-045000   00     163.20  761.6    183.20    -0.60    -9999
KERGUELEN  000715 300  045000-045500   00     165.47  761.7    186.00     1.00    -9999
KERGUELEN  000715 300  045500-050000   00     165.07  761.8    185.73     0.80    -9999
